"","gene_id","gene_name","precursor_1_1","precursor_2.5_1","precursor_3_1","precursor_3.5_1","precursor_4.5_1","precursor_6_1","precursor_10_1","transcript_1_1","transcript_2.5_1","transcript_3_1","transcript_3.5_1","transcript_4.5_1","transcript_6_1","transcript_10_1"
"1","ENSDARG00000080774","CR388189.1",-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,7.36017989005565,-2.5,-2.5,9.46600506453289,11.9435404479483,15.6863363762699,7.27701766976378
"2","ENSDARG00000063910","mt-atp8",-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,14.262777555553,12.803430886049,12.2853559779244,12.5753146946049,12.3224690041417,10.9237657248344,12.4488803080654
"3","ENSDARG00000086463","klhl13",-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,12.7232229078033,13.5893869598215,11.992856146964,13.3583808900207,11.356283535978,7.98698732979352,6.17542739553823
"4","ENSDARG00000063911","mt-atp6",-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,13.0979267729261,11.5716436315943,11.7298713667234,11.4562363249675,11.2348533484489,10.0193961322274,11.5609632784294
"5","ENSDARG00000098739","h2af1al",5.88964876044244,5.21998549740976,3.47294261659362,8.31325492348424,-0.103763652197782,1.49611465985688,-2.5,12.6970457425415,12.9423697154344,11.4541964607092,12.6036495243707,8.20599846201905,6.91446885208526,1.8215265913272
"6","ENSDARG00000111903","CU462817.3",-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,11.060689177549,-2.5,12.7329432699206,-2.5,9.55812602151263,-2.5
"7","ENSDARG00000063905","mt-co1",-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,12.6642450441961,11.3802500027935,11.6094511804757,11.4421141224711,12.0417720716743,11.3276817511461,12.4252814788826
"8","ENSDARG00000102217","CABZ01075316.1",-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,12.6118155722561,12.2838957352702,11.7168108891843,12.0750980351583,12.3539407510933,11.906165308826,10.5076856413627
"9","ENSDARG00000020504","h3f3b.1",-0.185462537268276,-2.5,-2.42346354403715,2.6108110943615,4.44564064354736,4.29044652924663,2.19727413629805,9.77793911626503,9.89541169503553,9.19739366456223,9.98292229743607,11.3371647226644,12.6083212759394,11.1934021584926
"10","ENSDARG00000063908","mt-co2",-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,12.6064537952831,11.4885832924723,11.3428635998218,11.4739340061441,11.8427313972076,11.8449489388784,12.1626179123096
"11","ENSDARG00000063912","mt-co3",-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,12.515990516016,11.2623180464503,11.2879431923492,11.3193785851102,11.6478721076574,11.6135224445563,11.9259475114851
"12","ENSDARG00000006580","cldnd",-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,12.5159880528917,11.2583186935978,10.232157068664,10.5242870418011,7.75038542181167,6.30920893775427,0.678279367775701
"13","ENSDARG00000041065","hspb1",-2.5,-2.5,-2.5,-2.5,1.61948348846167,0.631840090401745,0.301412171439893,5.10808405813162,2.78859177579012,3.24520510179723,2.98451828016009,9.57240400330283,11.6776512793965,12.4873195776627
"14","ENSDARG00000092807","si:dkey-151g10.6",-1.03512647489891,-2.5,-2.5,0.00429298190610179,3.9160179760426,4.58273663567015,4.24735792372723,10.9419572594786,10.6892991606233,9.68518153944535,10.5100718247213,10.7498610494363,12.405053685905,12.2373623500998
"15","ENSDARG00000080337","NC_002333.4",-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,11.7295017885704,-2.5,11.5187957463451,12.0221146256122,12.3006928864101,11.8895305811936,10.6645450610243
"16","ENSDARG00000037870","actb2",-2.33092895622772,-1.63753078455439,-1.25397588746036,-0.859160889691672,2.04689266092914,2.49421080229135,2.33122942698726,7.8040465555325,9.73133711229357,9.74373081372766,10.1742952643918,10.6929105938308,11.4258802651378,12.156513089609
"17","ENSDARG00000013351","cirbpb",2.37480026483162,1.38988070144662,0.71359033590498,2.24642636025436,5.4689677270749,6.13115730453463,5.81626945898489,10.0753704954849,9.3035046627506,8.96160863706473,9.4200310810917,10.8565510392685,11.6770997133348,12.0770997666605
"18","ENSDARG00000097691","pclaf",3.31657299776003,3.87014769233243,2.52165636574348,3.78134923165134,3.34478591130566,3.79759410081703,2.94978891836425,10.8982385898396,12.0679351162817,9.99578128116578,11.8525334107225,9.30677488387747,10.6115320498204,9.22252203288823
"19","ENSDARG00000063924","mt-cyb",-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,12.0606959317213,10.4539084894664,10.8890019369165,10.5609155271991,11.3830616317832,10.7831373953396,11.589782209593
"20","ENSDARG00000036161","hnrnpa0l",-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,11.2238508830337,10.6994856982075,10.2034336567535,10.6577382441117,11.317508714914,12.0092477842577,11.2433465728629
"21","ENSDARG00000040295","apoeb",-2.5,-2.5,-2.5,-0.550991035731226,2.54776076724207,3.3786642217998,3.08651036515014,3.85372425330811,-0.933192717619734,-0.0801457117850342,4.14687056649138,8.91713333651295,10.9600752086137,11.9650415351507
"22","ENSDARG00000095863","afp4",-2.5,-2.5,-2.5,-2.5,0.635670914504474,1.75441298051129,2.11633151709425,1.55248041449842,-2.5,-1.1953149609592,-2.5,6.60308231153041,9.91802929755643,11.9566231005647
"23","ENSDARG00000076532","si:ch211-222l21.1",-2.5,-2.5,-2.5,-2.5,-1.221269624097,-0.353337602408011,0.576870471043299,6.696333019462,6.37589610477864,6.26974795830392,6.74188018654378,8.36376638188151,9.8529788675565,11.9533394558388
"24","ENSDARG00000028335","hmga1a",-0.563795296325554,-2.29535392793571,-2.09527715221286,0.74762809372431,3.17156234835847,3.31648611153838,-2.5,9.90384680363353,9.23198521089658,9.08232073873052,9.27586918646938,10.6915649188024,11.8963215685558,-2.5
"25","ENSDARG00000063899","mt-nd2",-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,11.6249005248662,10.2312091783267,10.3513920240297,10.1503692746959,10.1324097593322,8.83691823680576,10.5558928269637
"26","ENSDARG00000020850","eef1a1l1",1.62763022920913,-0.582857486002098,0.977719608260971,-0.0949123989583183,3.4492840467866,-2.5,-2.5,10.4719884891377,10.3206687264417,9.838848321738,10.3041834254322,11.6224560927858,-2.5,-2.5
"27","ENSDARG00000018334","rpl35",-2.5,-2.5,-2.5,-2.5,-0.945768037924766,-0.972307763656265,0.0287390124658902,8.02484767139192,7.56411594817489,7.32096838444806,7.98600184875163,8.41541052339341,9.94810144763706,11.5951437027396
"28","ENSDARG00000063914","mt-nd3",-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,11.5569131323376,11.079551450331,9.91590626125095,11.0895696525369,10.5248453053631,10.5160447037618,10.7471859669705
"29","ENSDARG00000007960","hnrnpaba",1.61570824395994,-2.5,1.2890495317936,-2.5,2.41172996614426,1.06717754517423,3.07935764612459,10.5080632379752,9.48835573545937,9.65638092047742,9.44776865374567,10.4846734826178,10.6550185784708,11.4956721307687
"30","ENSDARG00000058451","rpl6",-2.5,-2.5,-2.5,-2.5,-1.36595659374153,-0.746482393692456,-0.229693420426641,8.67772506750292,8.18767863517475,8.00180578914236,8.18673041784723,8.75600178775874,9.59243405132754,11.4843667070609
"31","ENSDARG00000052856","khdrbs1a",2.4812757145905,1.87090523683942,1.45506550895079,2.53484851839922,4.73176976580659,4.54968765706329,3.53209250740495,10.5229902877087,10.1131587072338,9.59644683323763,10.0893942024643,11.052690796991,11.4358598769885,11.1000976335404
"32","ENSDARG00000092693","tpt1",-2.5,-2.5,-2.5,-2.5,1.08296147468688,1.19156271386604,0.873521953194978,9.10685441619135,8.47925671765968,8.23011344221161,8.56959107771405,9.11802459275092,10.3448707074794,11.4058255597413
"33","ENSDARG00000092553","slc25a5",-1.938590967505,-2.5,-1.89912943179692,-2.35656786330056,0.0494078645761912,0.324718567483844,0.625485685077292,9.82259791623978,9.55125452487305,9.19240871889379,9.59571437151133,9.902854425835,10.7740375199819,11.401327541232
"34","ENSDARG00000063916","mt-nd4l",-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,11.3917859752234,10.2165518694712,10.1208858429174,10.200530836529,9.92606763663511,9.28941721469646,10.2944139785311
"35","ENSDARG00000004757","ybx1",2.09621465092135,0.624625083891432,0.763666605112452,0.735452943603039,3.5722106054415,3.66039245672311,3.07762415168424,9.12558033324847,8.79232927421535,8.38874835310563,8.77642546559633,9.67858077411143,10.4475430379108,11.3632740355186
"36","ENSDARG00000113272","CU462817.6",-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,11.3343962053429,-2.5,-2.5,-2.5
"37","ENSDARG00000036316","rpl39",-2.5,-2.5,-2.5,-2.5,-0.92554087310932,-0.435656758980275,-1.05522819344157,8.64283873143549,8.9910909575667,7.83438887946474,9.36522009920849,9.06807096940001,10.8484742820583,11.3191462542711
"38","ENSDARG00000068992","hspa8",-0.264661355584066,-2.5,-0.627854477066765,-2.40287715254548,1.12740883570315,0.749826080881005,1.19912898834978,9.97670165202114,9.88598179131608,9.80610545180864,9.9768051450456,10.6196224474555,11.3031713197969,11.3154958440786
"39","ENSDARG00000017624","krt4",-2.5,-2.5,-2.5,-2.5,1.08620636882728,2.57206020770754,3.54891745523771,2.40441817416422,-2.5,-1.26098803878923,-2.5,7.47411151475382,9.42100022840671,11.2571933486929
"40","ENSDARG00000063895","mt-nd1",-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,11.2352304258252,10.0487593120561,9.85068223954772,9.96503388826516,9.73889447247852,8.73091841571228,10.302079099883
"41","ENSDARG00000100371","eef2b",-2.03042413811428,-2.5,-1.69309338762507,-2.5,0.630787623213277,-0.0956290485090248,1.18037710794106,8.22386656647768,8.78410805152852,8.63400146243012,8.9811219900798,9.39431477348564,10.3921134560445,11.2158605720859
"42","ENSDARG00000057328","cth1",-0.894927820341026,-2.5,-2.40866449668605,-2.5,-1.33763733947559,-0.884047614897763,-2.5,11.2022156733686,10.36423316659,9.9801538618206,9.76849533117416,7.56835138507973,6.42356976924192,0.884261949795541
"43","ENSDARG00000029722","hmgb2a",0.298787448585113,-0.735002220560269,-0.824494304965696,0.141262875134138,2.85137328721861,3.05628873415136,1.76225104502401,10.371464988658,9.37893431280654,9.36063827236869,9.22782486060994,10.5905499155708,10.8842892885542,11.193233976966
"44","ENSDARG00000015128","rpl27",-2.5,-2.5,-2.5,-2.5,-0.611323087871965,-0.10815918784173,0.182222042120521,8.11457010882156,7.99353351607411,7.10004531277884,8.02899315835536,8.3873724938843,9.83547219851863,11.1862978340844
"45","ENSDARG00000018404","krt18a.1",-2.5,-2.5,-2.5,-2.5,2.17013661325469,2.17801346919597,2.4964291388357,3.66634759235006,-2.5,-1.90341914282301,-0.555580788467185,8.69593815285318,10.3403285955699,11.1571763790834
"46","ENSDARG00000077717","rpl29",-2.5,-2.5,-2.5,-2.5,-1.20521701317653,-0.29637637391743,-0.338525651074263,10.2153280255413,9.88435900383342,9.17585733540784,9.77906498822169,9.84444613455114,10.2906478033233,11.1120945689686
"47","ENSDARG00000010160","rps15a",-2.5,-2.5,-2.5,-2.5,0.0640276013297352,-0.196792640571451,0.909028124112729,8.06434290419655,7.74501676972121,7.46457842327993,7.73774624228932,8.31591215498618,9.22230949643295,11.0963402686467
"48","ENSDARG00000051783","rplp0",-2.5,-2.5,-2.5,-2.5,-0.00209183664201615,0.0640690027589457,0.572385340178885,7.42722970478757,6.64882464979149,6.35664400160971,6.94754350497288,7.86230382927998,9.44925910349708,11.0839918119498
"49","ENSDARG00000011201","rplp2l",-2.5,-2.5,-2.5,-2.5,-1.33150286428993,-0.713759693023135,-0.652767273850001,8.74972196921467,9.0752919483684,7.62522201681291,9.03391849922735,8.52709380250595,10.0871652813667,11.0808755720034
"50","ENSDARG00000019230","rpl7a",-2.5,-2.5,-2.5,-2.5,0.396170561386223,0.502371442698914,0.61052063526823,8.10582632561316,8.02253426879268,7.43540357291249,8.16372011152339,8.50326623774278,9.43070345444978,11.0507608323374
"51","ENSDARG00000036629","rps14",-2.01750408467458,-2.5,-2.5,-2.5,2.32730223965196,2.85930370807609,2.45291696120624,9.67121020863123,9.46252885659018,8.62748281508268,9.37340896044621,9.10989071118297,10.5595874085643,11.0501887676645
"52","ENSDARG00000102892","h1m",-0.133938545779889,-2.5,-1.92718842941755,-2.5,-2.5,-2.5,-2.5,11.0495082511232,9.98991953691645,10.1182013723084,9.79317084251035,9.03088779957624,7.0502295894715,1.68340905430236
"53","ENSDARG00000006316","rpl23a",-2.5,-2.5,-2.5,-2.5,-0.0978351719074049,0.513086532226936,0.499139294065724,8.4913841532255,8.20608152110188,7.46758252490552,8.16244672795712,8.66222083167734,10.3353598489831,11.0382699882535
"54","ENSDARG00000058358","krt8",-2.5,-2.5,-2.5,-2.5,1.51986397155506,2.45630153818519,1.95127076243546,3.36282053955803,1.78478457971795,0.403867693251537,2.34243245823677,8.35668524802413,10.0812970142714,11.0368329796541
"55","ENSDARG00000032725","rps27a",-2.5,-2.5,-2.5,-2.5,0.408538075092327,1.17342176442513,0.935565428418305,7.91757506357818,7.48881358550177,7.20157848590372,7.6559975341502,8.22725997905623,9.59601956792451,11.0364799810367
"56","ENSDARG00000102317","rpl26",-2.28531153029567,-2.5,-2.5,-2.5,0.324061820310549,0.038970034560251,2.00483217641829,8.03892996086409,7.61305273850339,7.22061049560335,7.77157530301037,8.2769106929222,9.11912269581784,11.0308188457907
"57","ENSDARG00000045898","si:ch211-152c2.3",-2.5,-2.5,-2.5,-2.42468689471141,1.81322097310307,2.04337253950841,0.821212307509315,3.64862651197249,-2.5,-0.825861818562428,2.71160505386352,8.66995863071426,10.6246858106168,11.0212020885742
"58","ENSDARG00000099865","hnrnpabb",0.874663291601049,-2.5,0.365300711394014,-2.25071391867697,1.43911250601359,0.488299154115607,0.732442963771076,10.9963564308552,10.328004681435,10.0790313760666,10.2480761414609,10.7378303916235,10.9639725942563,10.3616863525981
"59","ENSDARG00000057556","rpl17",-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,8.70155962345347,8.10038062647804,7.79851852325129,8.05667361753218,8.35899423584485,9.83052579193052,10.9833867760387
"60","ENSDARG00000003701","cldng",-1.55530706876173,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,10.9668681349593,10.1992281816917,9.44639064926078,9.63354309272674,6.74044811232197,4.63334867444566,1.27418599120459
"61","ENSDARG00000036298","rps13",-1.28085652173841,-2.5,-1.63358165125715,-2.5,0.422868184971299,0.211099562695107,1.82085703823668,8.2308541426536,8.14784720158669,7.46112913149857,8.03027879820137,8.36809441654855,9.98182777129388,10.9373431194474
"62","ENSDARG00000014690","rps4x",-2.5,-2.5,-2.5,-2.5,-0.751702960974101,-0.0876902910351813,0.35194498626167,7.55776235814592,7.01167453449894,6.81122696553537,7.07999670412882,7.85758917622179,9.15812492208375,10.9340298992467
"63","ENSDARG00000045248","h3f3d",-1.252851185759,-2.5,-1.76007361695507,0.353854082696221,2.11740916792746,2.04201393105422,1.04979809670618,10.2157635214471,10.0089747819888,9.08552822752838,9.89434638587453,9.79319848525254,10.926762978814,10.5583537432073
"64","ENSDARG00000041811","rps25",-2.5,-2.5,-2.5,-2.5,-0.549370752892031,-0.205927551536535,-0.27907699767856,8.84589468026485,8.162643116987,7.93415104248857,8.28624357633943,8.85844117733457,9.79061289889061,10.8979321739645
"65","ENSDARG00000035715","marcksl1b",0.4619162644061,-1.63018357088894,-0.355550972844019,2.20659949865956,5.92973656666679,6.54692532088752,4.19028299428229,5.38922606215883,4.93831873445635,4.80098271212054,6.40956744501839,10.2858657027822,10.892042605856,9.00731886119157
"66","ENSDARG00000103672","cirbpa",6.74107592394733,5.74744916941865,5.72453568369336,5.67571150979984,6.86299682555766,7.800485794134,7.89089047506782,9.95553657974514,9.16617312773635,9.0493448795818,9.10920905201379,9.92711274721451,10.7075230654712,10.8899678024499
"67","ENSDARG00000015551","fth1a",-2.5,-2.5,-1.35582585219537,-1.88765429672858,1.58766746909049,0.337836776642767,0.637981223615622,6.93213209024459,8.96908140297293,8.75910257085998,9.80405194612835,9.93035444522839,10.8872282331,10.2959410872678
"68","ENSDARG00000010516","rpl21",-2.5,-2.5,-2.5,-2.5,-0.874422687927874,-0.57809627281795,-0.351355830323282,7.23713049774466,7.21487063103556,6.60223906060306,7.47215672839069,7.89082251843601,9.39615313859906,10.8771666270176
"69","ENSDARG00000036875","rps12",-2.5,-2.5,-2.5,-2.5,0.201207387667789,0.659257934089958,0.884816779882706,9.25876008416741,8.93017691346692,8.07928161405941,9.08297768779679,8.71293495582749,10.0412989805713,10.8728831520055
"70","ENSDARG00000034291","rpl37",-2.5,-2.5,-2.5,-2.5,-0.993691633979344,-0.825866933195519,-1.31795857537754,8.48359942569737,8.38777666293674,7.3625256071237,8.1970663947989,8.33534342167622,9.9156188041327,10.8721718145273
"71","ENSDARG00000006691","rpl12",-2.38138469509174,-2.5,-2.5,-2.5,0.0107513425598414,1.02803872283018,1.48259022662694,10.3806292435484,9.93680280949487,9.12314367137031,9.83387520351362,9.58266250039216,10.7064020111135,10.848027119006
"72","ENSDARG00000019778","rps6",-2.5,-2.5,-2.5,-2.5,-0.214887910045444,0.202286188183486,0.426146757553056,7.23432886838309,6.51737176625537,6.36271359210017,6.63074472966327,7.8197831251596,9.1845753702199,10.8460309602489
"73","ENSDARG00000005791","rpl28",-2.5,-2.5,-2.5,-2.5,-1.0744255556851,-0.179006453864287,-0.00688347948954386,8.78899131708243,8.68228157313113,7.79975796643772,8.70157932202049,8.51241580075411,10.0497353320613,10.8386530306359
"74","ENSDARG00000051923","ccnb1",-1.4820406439533,-2.5,-2.10848686604524,-2.5,0.676791035002105,1.24140706603728,-0.214973307568698,10.8323042513261,10.2803692160495,9.79441599486043,10.1290403005727,9.07062924481867,8.57146153514987,6.96680041618804
"75","ENSDARG00000006260","tuba8l4",-2.5,-2.5,-2.5,-2.16903664699476,1.43232346608716,1.37506729768851,1.68103094680362,6.83778812711982,7.69478667291087,7.58371032634949,7.90440166443159,8.67029682317308,9.98178481149991,10.8232394779312
"76","ENSDARG00000029500","rpl34",-2.5,-2.5,-2.5,-2.5,-0.913104571952928,-0.507153953123574,0.315067779739439,7.94422279318399,8.22021811120332,7.17504071308177,8.05167950147438,7.81096980113611,9.896375097825,10.8148599338432
"77","ENSDARG00000116491","h2az2b",-2.5,-2.5,-2.5,-2.20754707619452,0.919851161738717,0.13950891812315,-1.80912424574188,9.83614111271656,9.02267740463658,8.70926719759813,8.90225149298827,9.67936679088966,10.4371465751488,10.7867319349596
"78","ENSDARG00000054818","rpl32",-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.42226442869413,8.65057430300925,8.763753483817,7.95563828514193,8.94880523067802,9.0071758753359,10.3078383236445,10.7810399900758
"79","ENSDARG00000041232","rps29",-2.5,-2.5,-2.5,-2.5,-0.584422817326584,-0.228240995538901,-0.691359304286597,8.75422945679044,8.64314187928381,7.32599796329202,8.46918187257497,8.30317797796602,10.7615263009462,10.6074320387521
"80","ENSDARG00000077291","rps2",-2.23094530180767,-2.5,-2.5,-2.5,0.609556507049622,0.527290677587936,1.61536925823409,7.69596312744971,7.47986675524735,7.07067099749961,7.60699618462089,8.06644585084265,9.23644176792879,10.7493798876053
"81","ENSDARG00000007836","ctsla",0.311933302279325,-2.5,-0.535059737442839,-1.80296952536921,2.85110338898499,2.30560290054468,1.13370824828078,10.390094863092,9.85763112418914,9.36627470529729,9.82924128307227,10.2274389709127,10.7475057385184,9.99812783164719
"82","ENSDARG00000063917","mt-nd4",-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,10.7311747543919,9.32707877870401,9.65285393399213,9.33017966102349,9.41002939976984,8.5233227942422,9.76817108914734
"83","ENSDARG00000021864","rplp1",-2.5,-2.5,-2.5,-2.5,-0.154582853414358,0.733883680029967,0.843887473623327,7.1656951275753,7.06855342893506,6.49396484419791,7.19288851317741,7.77939992515535,8.94010662744011,10.7280727632202
"84","ENSDARG00000029533","rpl18",-2.5,-2.5,-2.5,-2.5,-2.27404006769411,-1.9089238833889,-0.511244184926034,8.86752613945965,9.25166272581665,8.22648979324391,9.1668452949807,8.70892029819114,10.1813684338016,10.7240656272517
"85","ENSDARG00000053058","rps11",-1.78414450162357,-2.5,-2.04927121502299,-2.5,0.797353455202551,0.934644894787794,1.27060076139076,8.60341122311786,8.76424462873465,7.79168385880314,8.74492799667716,8.75583229190337,10.1691358119034,10.7213299331714
"86","ENSDARG00000053990","hmgb2b",-1.53150593214613,-2.5,-2.29874301579129,-2.5,1.10533620179505,0.888016561213472,0.889901887325488,9.64492699353614,8.70139172176303,9.05781577388144,8.16597020867378,9.32399822908668,9.48175707480512,10.7032720400142
"87","ENSDARG00000053684","aldob",-2.5,-2.5,-2.5,-2.5,1.30043425871604,1.4855247725337,0.385663064641758,3.66967499826542,-0.594033336857085,-0.667719195953142,2.46775739511909,8.60543289956392,10.3832888438285,10.6853608844656
"88","ENSDARG00000042905","rpl10a",-2.5,-2.5,-2.5,-2.5,0.238285619390178,0.757287943958403,1.83010118774339,8.00357045870086,7.10172048853282,7.08719058961743,7.15417935592502,7.99814404246347,9.29248775198773,10.6852183402321
"89","ENSDARG00000101766","ptmab",-2.5,-2.5,-2.5,-1.90145593329597,0.901208745336986,0.768137818951261,0.89173809997036,7.48288054413683,7.99690842135518,8.36639216183777,8.06751503164134,9.23738446036254,9.77466847721796,10.6840911066168
"90","ENSDARG00000058371","krt5",-2.5,-2.5,-2.5,-2.5,1.15957758627101,2.28219071473438,3.06378939927645,1.4868291683777,-2.5,-0.768286207440038,-2.5,6.52325662984957,8.84189892015137,10.6810464029134
"91","ENSDARG00000039208","nasp",-1.33319578860495,-2.5,-2.31985859118732,-2.5,-1.56489588491785,-1.5670487145855,-1.39432703524442,10.6384101462675,9.63934628061012,9.54501188470152,9.11348878701989,8.01721992677274,7.55852880113643,7.69720536080565
"92","ENSDARG00000011405","rps9",-1.67459470262368,-2.5,-2.31247270664154,-2.5,1.85400765960791,1.73773438902669,2.54864872226772,8.5365231013214,8.47299375025116,7.67375306593648,8.43921304806181,8.79761405910926,9.88888749764642,10.6358281754478
"93","ENSDARG00000036180","ccnb2",0.763080162742388,-2.43787648928409,0.178300462131477,-2.05273272918906,0.337562790867642,0.00778408703106178,-1.26534075170742,10.6336588841399,10.386776249416,9.77510059776588,10.1867404686696,8.05352192520136,7.2527042200858,4.63974616783042
"94","ENSDARG00000037746","actb1",-2.5,-2.5,-2.5,-2.5,0.367113929874471,0.262060378175044,-0.305914834210889,6.3643088931442,6.90950953625466,6.86824509951652,7.85227477900542,9.08460325041475,10.1503823270479,10.6312911097012
"95","ENSDARG00000035692","rps3a",-1.50315482329653,-2.5,-2.08271276959945,-2.5,-0.434741897323043,-0.774993888141634,1.51435968866355,8.00482719834321,7.65764000592231,7.37477868063414,7.84077792422437,8.20966293159334,9.47792013078201,10.6236894836919
"96","ENSDARG00000070849","rps15",-2.5,-2.5,-2.5,-2.5,-1.46408600315518,-0.78974306650929,-0.674486707445066,8.04932581861198,7.9839113619345,6.90115652638018,7.88401784549913,8.04575420233443,9.70135498439238,10.6096958729551
"97","ENSDARG00000040534","epcam",4.2636729651259,1.77046546220975,2.65190358574127,1.42408368449724,2.89076770768238,2.61787443486115,0.535475806313485,10.6071638394252,9.84441390114111,9.17220996308613,9.11958184015232,8.49872158209758,8.72652472108697,6.6381621937523
"98","ENSDARG00000043509","rpl11",-2.5,-2.5,-2.5,-2.5,-1.61119063674391,-1.19107265560914,-0.594220848295922,8.85935773897898,8.46309926775692,7.81847353254215,8.54162712012132,8.5970953505138,9.5149881699341,10.6060627749978
"99","ENSDARG00000025850","rps21",-2.5,-2.5,-2.5,-2.5,-0.827376542169619,-0.521874962523336,-0.44389513853446,7.78043835105794,8.47994485159637,6.86596062167543,8.47279508354399,8.13548736381643,10.4520584566906,10.5937219896937
"100","ENSDARG00000076474","org",-1.9699543969899,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,10.5804470196929,8.21460568880814,7.48192049271152,6.89507233530112,5.30033975014618,4.54151484565569,1.81349599928755
"101","ENSDARG00000009212","ppiaa",-1.92575709499544,-2.5,-2.36328509132127,-2.5,0.851479293432155,1.08428888580747,1.03903315406538,9.02812846427286,9.49009273652876,8.9186682817238,9.56730015604858,9.60364859736568,10.5573004678379,10.575546810186
"102","ENSDARG00000102632","ubc",-2.5,-2.5,-2.5,-1.84531258782738,-0.0857782433961696,0.284881393335312,-1.57652251193924,10.4107057353606,9.8527464046785,9.50629369485814,9.63671705174262,10.0716902797767,10.5732211320528,10.3093399224411
"103","ENSDARG00000036675","hnrnpa1b",2.18698542072849,-2.20556932725569,1.56787644101329,0.391151914040963,3.89708550666705,2.78699777252727,3.11764685784524,10.5644839202455,9.77082158366649,9.70209922918845,9.67575308370593,10.568098627266,10.5704859853674,9.77654900286291
"104","ENSDARG00000042566","rps7",-2.5,-2.5,-2.5,-2.5,1.22812301297853,1.99627307310281,2.02374507567335,8.45360008714036,7.77268337412171,7.41981736449002,7.84337574368524,8.29530532088118,9.64452923051187,10.5393915145644
"105","ENSDARG00000058454","dynll1",-2.5,-2.5,-2.5,-2.5,0.676971520771931,0.422695988427001,-2.47512511161817,5.37381943442189,5.65992148239978,5.03047160940719,5.94024040358877,8.25589119037826,10.5382428502924,8.52570804623261
"106","ENSDARG00000039347","rps24",-2.5,-2.5,-2.5,-2.5,-1.82286495064996,-1.45400356778466,-0.136248477889197,8.09611582565335,7.34201154203918,7.27098841261211,7.57154334089291,8.13372216154342,8.8877759580444,10.5331458317451
"107","ENSDARG00000002710","ncl",-2.5,-2.5,-2.5,-2.5,-0.409764766564092,-0.898494872962688,-0.723948628589619,7.81083233156321,8.89265719589848,9.33083891693498,8.94872523282293,9.91028413324548,9.9886074665835,10.5316928054464
"108","ENSDARG00000007320","rpl7",-2.5,-2.5,-2.5,-2.5,-0.874258716187601,-0.441430435835066,-0.027986620115537,7.20638926202781,6.33789302469309,6.42327393764811,6.27718695622837,7.58275168160107,8.77349200589601,10.5169114298278
"109","ENSDARG00000041619","rack1",-1.77610746136566,-2.5,-2.5,-2.5,-0.518872414500771,-0.403728697729885,0.651435302310229,9.04254010401489,8.63613191804917,8.20559631651263,8.60776934449435,8.65354697386493,9.6275194758717,10.5102874758312
"110","ENSDARG00000031776","fthl27",0.433728746330208,-2.5,1.82598913688753,-1.31118369746499,3.16428589729813,2.47792080389657,4.44583925062281,6.51744420936302,8.17117179313044,7.78149741940753,8.59138396126314,8.8531754178329,10.5020560600593,10.2623650317979
"111","ENSDARG00000030602","rps19",-2.5,-2.5,-2.5,-2.5,-0.573146799426746,-0.159706616332025,0.383120987128865,8.1560306659306,8.17107350200055,7.03660465511421,8.15227856390723,7.97746729051084,8.721229442805,10.4745554071526
"112","ENSDARG00000003599","rpl3",-2.24071733394809,-2.5,-2.5,-2.5,2.71816872779321,3.35082253814067,3.41505554637924,7.30683775634067,7.51094599022265,7.14465426751336,7.82539159289847,8.19591798206166,8.71910674426268,10.4699309123961
"113","ENSDARG00000097102","si:ch73-281n10.2",-1.44773272153593,-0.817093919816674,-1.77784782800082,-0.580169686557041,1.98305382676766,2.08000612067475,1.36091489605492,8.01071271484287,8.64014007523885,8.29803506618294,8.60647554158021,9.48632823011292,10.2098554122279,10.4331368112273
"114","ENSDARG00000014867","rpl8",-2.5,-2.5,-2.5,-2.5,0.132524332221004,0.793804429219155,0.640297095032805,6.64524938965476,7.35684667192168,6.75081724108979,7.89201560980332,7.77339052769561,8.95437643270698,10.4259894212215
